Site,coresec,interval,depth,age,1302,1300,1298,1296,1292,1292',1050-1,1050-2,H-1048,H-1048b-1,H-1048b-2,1036-1,1036-2,1034-1,1034-2,H-1034a,H-1034b,H-1034c,H-1034tot,1032-1,1032-2,1022,1020,H-1020p,H-1020a,H-1020b,H-1020c,H-1020tot,1018,1050-tot,1036-tot,1034-tot,1032-tot,SUM.ISO,SUM.BR,SUM.Hbr,SUM.ALL,F1302.ALL,F1300.ALL,F1298.ALL,F1296.ALL,F1292.ALL,F1292'.ALL,F1050-tot.ALL,F1036-tot.ALL,F1034-tot.ALL,F1032-tot.ALL,F1022.ALL,F1020.ALL,F1018.ALL,FH-1048.ALL,FH-1034tot.ALL,FH-1020a.ALL,FH-1020b.ALL,FH-1020c.ALL,F1302.ISO,F1300.ISO,F1298.ISO,F1296.ISO,F1292.ISO,F1292'.ISO,FR.TETR,FR.PEN,FR.HEX,TEX86,GDGT2/GDGT3,GDGT2/cren,GDGT0/cren,Methzhang,fcren,RING,RITEX,CAPRI,SSTEXP,SSTLIN,BIT,NoRINGS,NoRINGStetra,NoRINGSpenta,NoRINGSpenta5,NoRINGSpenta6,IRpenta,IRhexa,IR,MBT5ME,CBT',pH,MAT5ME,CBTpeat,MAATPEAT,PHPEAT,dT,FH1048.Hbr,FH1034a.Hbr,FH1034b.Hbr,FH1034c.Hbr,FH1034tot.Hbr,FH1020a.Hbr,FH1020b.Hbr,FH1020c.Hbr,FHbr.BR,FHbr.BR.N,HMBT.ALL,HMBT,brGMGTI,outlierBIT,outlierfcren,outlierGDGT2/3,outlierGDGT2/cren,outlierGDGT0/cren,outlierMethzhang,outlierCAPRI,OUTLIERTEX,outlierIR,outlierNoRINGS,OUTLIERMBT
1172D,2R-5W,41.5-44.5,358.46,29.9226,345000,43900,53000,3250,49700,2390,57300,12900,3330,6770,15500,23500,9610,8760,10100,1000,33900,6000,40900,2160,2840,188000,13500,3730,210000,177000,54100,441000,18200,70200,33100,18900,4990,497240,346890,485330,1329460,0.2595038587095512,0.03302092578941826,0.039865810178568745,0.002444601567553744,0.03738359935612955,0.0017977223835241377,0.052803393859160865,0.024897326734162742,0.014216298346697156,0.0037534036375671325,0.1414107983692627,0.010154498819069397,0.013689768778300965,0.002504776375370451,0.03076437049629173,0.1579588705188573,0.13313676229446542,0.04069321378604847,0.6938299412758426,0.08828734615075215,0.10658836779020192,0.006536079156946344,0.09995173356930255,0.004806532056954388,0.6333419816080026,0.1642883911326357,0.20236962725936175,0.5718743904817633,16.307692307692307,1.0663983903420524,6.941649899396379,0.6578428796636889,0.04588212708773277,0.7401053817070228,2.235430576712151,1.4953251950051283,21.99936435936247,22.446214160327678,0.8542521994134897,0.28465069211030397,0.2271279016841147,0.5067555711528339,0.3800116211504939,0.6997782705099779,0.39568345323741005,0.18376068376068377,0.2787168802578819,0.705478132425663,0.1995907738095238,7.467349330357143,13.617287264787102,-0.6897778206724108,13.7618489499711,6.352453226525697,8.828926895540576,0.006861310860651515,0.002060453711907362,0.06984938083365957,0.012362722271444172,0.08427255681701111,0.43269527950054604,0.3647003070076031,0.11147054581418829,0.5831751219629425,0.2536028656318552,0.9088661323223374,0.5923573853060331,0.25307542558919766,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1172D,2R-5W,65-68,358.695,31.4853,15600000,2150000,1570000,432000,16300000,844000,2100000,356000,11600,11500,16300,641000,271000,80400,256000,5890,75300,93500,175000,18000,60100,4670000,297000,54800,1230000,900000,275000,2410000,138000,2460000,912000,336000,78100,36896000,8891100,2591600,48378700,0.3224559568570466,0.04444104533606732,0.03245229822215148,0.00892954957450283,0.33692513440832433,0.017445694076112007,0.05084882396591889,0.018851271323950418,0.006945205224613311,0.0016143468096497012,0.09653008452066715,0.006139065332470695,0.0028524950029661816,2.397749422783167e-4,0.003617294387819433,0.025424411982959444,0.018603228280214226,0.00568431975228768,0.4228100607111882,0.05827189939288812,0.0425520381613183,0.011708586296617519,0.44178230702515175,0.02287510841283608,0.5741696752932708,0.14914914914914915,0.27668117555758004,0.5696557245796637,3.634259259259259,0.09631901840490797,0.9570552147239264,0.19496619083395944,0.04923005132991134,2.0371313963573288,2.2287304719676464,0.19159907561031764,21.883892677557867,22.31575660528423,0.33037548270479006,0.1656948267014974,0.11224289911851126,0.3711635623256165,0.15742493913984312,0.6407766990291263,0.44272679285121785,0.14471544715447154,0.24909537518818836,0.6425910075021398,0.14587774929159358,7.381945621373634,11.639487185942297,-0.7695062681492036,10.480398771461655,6.153929392308483,10.676269419341931,0.004475999382620775,0.0022727272727272726,0.029055409785460718,0.03607809847198642,0.0675258527550548,0.4746102793640994,0.3472758141688532,0.10611205432937182,0.22569604709693714,0.046559199269256,0.9279981478623245,0.7598784194528876,0.291129791055918,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,2R-5W,93-96,358.975,33.83,44700000,7890000,5340000,1740000,47900000,3230000,994000,924000,34600,29300,27200,2130000,701000,264000,605000,6610,195000,101000,303000,59500,156000,13000000,816000,25400,1210000,820000,613000,2640000,363000,1920000,2830000,869000,216000,110800000,20014000,2980600,133794600,0.3340942011112556,0.05897098986057733,0.03991192469651242,0.013005009170773709,0.3580114593563567,0.024141482541148895,0.014350354947060644,0.02115182526051126,0.00649503044218526,0.0016144149315443224,0.0971638616207231,0.006098900852500774,0.002713113982178653,2.5860535477515535e-4,0.002264665390083008,0.009043713273928843,0.00612879742530715,0.004581649782577174,0.40342960288808666,0.07120938628158845,0.04819494584837545,0.015703971119133575,0.4323104693140794,0.029151624548736463,0.7084540821425003,0.19561307085040472,0.09593284700709503,0.5664835164835165,3.0689655172413794,0.11148225469728601,0.9331941544885177,0.2264750378214826,0.06317230588695483,2.0605595667870036,2.2192075594734932,0.15864799268648966,21.718009767213413,22.129230769230766,0.27037319116527037,0.1570686415386316,0.10875238028069681,0.33231162196679437,0.15610352557570817,0.6272229822161423,0.37343550446998725,0.48125,0.40891173950299914,0.8044138087538649,0.17049119325229473,7.421080997271149,16.728814285309053,-0.6876447957052948,18.924312540776672,6.357764458693816,5.400416483921713,0.01160840099308864,0.0022176742937663556,0.06542306918070187,0.033885794806414814,0.10165738441924445,0.405958531839227,0.27511239347782324,0.20566328927061667,0.12962173727744775,0.049662277651385665,0.8867342145876669,0.7275100878234038,0.4574691628417798,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,2R-5W,140.5,359.45,34.59,43700000,8130000,5480000,1810000,48400000,3580000,882000,885000,31000,20400,23000,1940000,666000,271000,467000,5930,168000,102000,276000,56600,130000,12000000,736000,42200,1210000,815000,638000,2660000,339000,1770000,2610000,738000,187000,111100000,18380000,2970000,132450000,0.3299358248395621,0.061381653454133635,0.04137410343525859,0.013665534163835409,0.3654209135522839,0.02702906757266893,0.013363533408833523,0.01970554926387316,0.005571913929784824,0.001411853529633824,0.09060022650056625,0.00555681389203473,0.0025594563986409964,2.3405058512646282e-4,0.002083805209513024,0.009135522838807097,0.006153265383163458,0.004816912042280106,0.3933393339333933,0.07317731773177318,0.049324932493249325,0.01629162916291629,0.43564356435643564,0.03222322232223222,0.7113710554951034,0.19232861806311208,0.09630032644178455,0.5721052631578948,3.027624309392265,0.11322314049586776,0.9028925619834711,0.2287833827893175,0.06887264332435553,2.092169216921692,2.2361296620498616,0.14396044512816975,22.01135451032905,22.45978947368421,0.2528558196974375,0.15202889825406382,0.1081453154875717,0.3145685997171146,0.16943023460927853,0.5756136183689627,0.3572842998585573,0.5,0.40490103675777567,0.8058750292765307,0.1677911213061665,7.416787882876805,16.77476967074689,-0.6901814299422601,19.00055902764937,6.351448239443773,5.6850198029373225,0.010437710437710438,0.0019966329966329965,0.05656565656565657,0.03434343434343434,0.09292929292929293,0.4074074074074074,0.27441077441077444,0.21481481481481482,0.13911007025761124,0.053451689124465164,0.8966329966329967,0.7622461170848268,0.46856959790945574,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,2R-6W,Dec/15,359.665,34.934,43600000,7560000,4720000,1560000,47600000,3140000,712000,798000,22600,13100,16000,1510000,537000,214000,451000,3570,137000,83500,224000,42700,120000,9350000,587000,20000,906000,581000,480000,1970000,267000,1510000,2050000,665000,163000,108180000,14592000,2213600,124985600,0.34884018638947206,0.060486968098724975,0.0377643504531722,0.01248143786164166,0.3808438732141943,0.025122894157406934,0.012081391776332634,0.01640188949767013,0.005320612934610067,0.00130415023810743,0.07480861795278816,0.0046965410415279844,0.0021362460955502076,1.808208305596805e-4,0.0017922064621844437,0.0072488350657995805,0.004648535511290901,0.003840442418966665,0.403031983730819,0.06988352745424292,0.04363098539471252,0.014420410427066,0.44000739508227027,0.02902569791088926,0.6992872807017544,0.1972313596491228,0.1034813596491228,0.5547703180212014,3.0256410256410255,0.09915966386554621,0.9159663865546218,0.2143078352431093,0.061884115096570755,2.076539101497504,2.18462360623806,0.10808450474055586,21.097344034930135,21.440494699646642,0.21335316476615435,0.1613973398562911,0.10985887887103096,0.3443363446838082,0.16946850059432841,0.6236462093862816,0.38498957609451007,0.528476821192053,0.43436645396536006,0.8045605431020209,0.18778085032837885,7.4485715520221225,16.733429080558555,-0.6506119962594019,18.931969139063444,6.44997612931409,4.7070656190880875,0.010209613299602457,0.0016127574990964944,0.06189013371882906,0.03772135887242501,0.10119262739428984,0.40928803758583304,0.2624683773039393,0.21684134441633537,0.13171799876231732,0.052376428969176846,0.8885977593061077,0.7504690431519699,0.48439782346861204,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,2R-6W,62.5-65.5,360.17,35.7111,4000000,391000,363000,104000,2470000,148000,1150000,334000,27700,14400,53900,489000,191000,113000,334000,14200,42400,124000,181000,12500,66000,4150000,255000,28800,738000,572000,277000,1590000,200000,1480000,680000,447000,78500,7476000,7290500,1795700,16562200,0.24151380855200397,0.023607974785958385,0.02191737812609436,0.006279359022352103,0.14913477678086245,0.008936010916424146,0.08936010916424146,0.041057347453840674,0.026989168105686443,0.004739708492833078,0.25057057637270413,0.015396505295190252,0.012075690427600198,0.0016724831242226274,0.010928499836978179,0.04455929767784473,0.03453647462293657,0.016724831242226273,0.5350454788657036,0.05230069555912253,0.0485553772070626,0.013911182450508293,0.330390583199572,0.019796682718031033,0.6316439201700843,0.16535217063301558,0.20300390919690006,0.6113320079522863,3.4903846153846154,0.14696356275303643,1.6194331983805668,0.2468354430379747,0.05653170359052712,1.5918940609951846,2.3600474093806936,0.768153348385509,23.981356037796758,24.76632206759443,0.7186788154897494,0.21667670596334224,0.14223669923995658,0.5010369141435089,0.22457282343368593,0.7884940778341794,0.49025300705101615,0.22567567567567567,0.34444237572146713,0.7229766857681137,0.1943340818794265,7.458991190188288,14.167616767407175,-0.6737589868397993,14.674923463380171,6.3923401227689,10.598705300187255,0.01542573926602439,0.007907779695940302,0.023611961909004844,0.06905385086595757,0.10079634682853483,0.4109817898312636,0.3185387314139333,0.1542573926602439,0.19762937201470362,0.056566874724988184,0.8837779139054408,0.798040910400461,0.4091043452556901,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1172D,2R-6W,85-89,360.395,35.7467,22600000,2870000,1710000,584000,22100000,787000,359000,324000,8790,9630,8930,546000,209000,70900,239000,2250,48800,43600,94600,15600,57300,3500000,217000,14000,601000,494000,180000,1280000,102000,683000,754000,310000,72900,50651000,5638900,1378390,57668290,0.3918964824516212,0.049767385160891714,0.02965234446868461,0.010126882555387025,0.3832262062911871,0.013647014676523269,0.011843597235152976,0.013074776449934617,0.00537557121946914,0.0012641262641912912,0.06069193312303867,0.0037628998536283977,0.0017687363367285558,1.5242345490043142e-4,0.001640416249554131,0.010421671944841783,0.008566232846508887,0.0031212994177562746,0.4461905984087185,0.0566622574085408,0.03376043908313755,0.011529880950030602,0.4363191249925964,0.01553769915697617,0.6772597492418734,0.20161733671460746,0.12112291404351913,0.517728112922198,2.9280821917808217,0.07737556561085973,1.0226244343891402,0.18409325870735446,0.03438633285271114,1.966200075023198,2.081250117431042,0.115050042407844,19.0445595667668,19.26241303982524,0.1826016200022192,0.17690026029580905,0.1102382822728463,0.4009147682293957,0.16142292490118576,0.6997823075400752,0.44445421760928844,0.4743777452415813,0.4556843782625419,0.7938883691923917,0.2114188422247446,7.486155959137344,16.39778921110072,-0.6186400474832965,18.375095104458996,6.529586281766592,2.864623828724522,0.0063770050566240325,0.0016323391783167318,0.035403623067491785,0.031631105855382,0.06863079389722793,0.4360159316303804,0.35838913515042914,0.13058713426533855,0.1964276807713519,0.05117617536762885,0.924992201046148,0.7576076434193358,0.30996102327624064,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,2R-6W,112-115,360.665,35.7895,715000,112000,77300,26700,767000,39400,44500,40500,0,0,0,44800,18200,5960,21000,0,3400,3340,6740,2040,4350,313000,16700,2970,56200,58200,16200,131000,9230,85000,63000,27000,6400,1737400,520330,137340,2395070,0.29852989682973774,0.046762725097805075,0.03227463080411011,0.011147899643851746,0.32024116205371866,0.016450458650477857,0.035489568154584206,0.026304032867515356,0.011273156943220865,0.0026721557198745756,0.13068511567511595,0.0069726563315477205,0.0038537495772566145,0,0.0028141139924929125,0.023464867415148617,0.024299916077609424,0.00676389416593252,0.4115344768044204,0.064464141821112,0.04449176931046391,0.015367790951997237,0.441464256935651,0.022677564176355473,0.6513750888858993,0.18526704206945593,0.16335786904464475,0.5614722004698512,2.8951310861423223,0.10078226857887874,0.9322033898305084,0.2112676056338028,0.048859126984126984,2.0561183377460575,2.2042998315477313,0.1481814938016739,21.454052874859926,21.83456538762725,0.3754071661237785,0.1720533847885512,0.10373823503378278,0.41286307053941906,0.19015151515151515,0.6819747416762342,0.45176348547717843,0.4764705882352941,0.4633406835722161,0.7769525250441282,0.23186676609495402,7.5186681580909775,15.86515691263783,-0.5942500759314494,17.491382756802604,6.590317310930692,5.969408474989422,0,0,0.024756079801951363,0.024319207805446337,0.0490752876073977,0.4092034367263725,0.4237658366098733,0.11795543905635648,0.2088281356911521,0.04645650628110927,0.9509247123926023,0.826530612244898,0.2513506560329302,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,2R-6W,137-140,360.915,35.829,43200000,8460000,5640000,2230000,46200000,3060000,843000,804000,31600,13900,21100,2780000,689000,302000,453000,5140,174000,89100,268000,75100,111000,19600000,1040000,38000,1500000,1200000,1020000,3720000,483000,1650000,3470000,755000,186000,108790000,27184000,4019600,139993600,0.3085855353387583,0.060431334003840174,0.040287556002560114,0.01592929962512572,0.3300150864039499,0.021858142086495384,0.011786253085855354,0.024786847398738227,0.005393103684739874,0.0013286321660418762,0.1400064002925848,0.0074289110359330715,0.0034501577214958398,2.2572460455335102e-4,0.0019143732284904453,0.010714775532595776,0.008571820426076621,0.007286047362165127,0.39709532126114533,0.07776450041364096,0.05184300027576064,0.02049820755584153,0.4246713852376138,0.028127585255997792,0.7770379635079459,0.16226456739258388,0.060697469099470276,0.5636926250644663,2.5291479820627805,0.12207792207792208,0.935064935064935,0.24897087970727244,0.06211936662606577,2.054141005607133,2.21088460553323,0.15674359992609688,21.571296936376225,21.965126353790616,0.34856175972927245,0.12270697893005404,0.09496757089428585,0.25549761958739514,0.1432327135662475,0.538707102952913,0.28406257084561326,0.48727272727272725,0.3393829401088929,0.8407799992835279,0.10937432717564484,7.323905180209276,17.87253097746695,-0.8489865133083304,20.821900362614482,5.956023581862258,4.092595376323665,0.007861478754104886,0.0012787342024082,0.04328788934222311,0.022166384714897003,0.06667330082595282,0.37317145984675093,0.29853716787740076,0.25375659269579065,0.12881846966375674,0.050129659776019894,0.9254652204199423,0.8322454308093995,0.47498550625788627,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,3R-1W,05/Aug,361.695,36.0862,29500000,5320000,3200000,1100000,31300000,1950000,401000,380000,16800,5460,11700,1430000,380000,151000,233000,2520,86300,48900,138000,37800,543000,9250000,532000,16300,757000,589000,440000,1790000,232000,781000,1810000,384000,581000,72370000,13570000,1940800,87880800,0.3356819692128428,0.06053654495634996,0.03641295937224058,0.012516954784207699,0.3561642588597282,0.022189147117459104,0.008887037896787466,0.02059608014492358,0.00436955512466887,0.0066112279360224305,0.10525621068538293,0.006053654495634997,0.002639939554487442,1.9116803670426305e-4,0.001570308872927875,0.008613940701495662,0.006702260334453032,0.00500678191368308,0.40762746994611027,0.07351112339367141,0.0442172170789001,0.015199668370871909,0.43249965455299155,0.026944866657454745,0.7379513633014001,0.2044952100221076,0.05755342667649226,0.54019014693172,2.909090909090909,0.10223642172523961,0.9424920127795527,0.22439934686260787,0.058646616541353384,2.0453226475058726,2.1428474977383916,0.097524850232519,20.306191434035078,20.583180639585134,0.2744720799239702,0.1987332864180155,0.09946075494307968,0.5571171171171171,0.13998023227081788,1.1410034602076125,0.4165765765765766,0.48655569782330343,0.43194600674915634,0.8321560936694976,0.15955238696868515,7.40368829528021,17.6013091459057,-0.820304940582355,20.371904967674386,6.027440697949936,2.981871493679435,0.008656224237427864,0.0012984336356141797,0.044466199505358614,0.025195795548227536,0.07110469909315746,0.39004534212695796,0.3034830997526793,0.2267106347897774,0.12512571885395982,0.04672189674899562,0.9202390766694146,0.8101638740563433,0.4478773627895956,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,3R-1W,55-58,362.195,36.1791,24100000,4040000,2590000,867000,25300000,1340000,333000,329000,11300,5650,8850,1040000,252000,111000,175000,2140,79500,38700,120000,28900,44500,7470000,383000,17400,615000,501000,392000,1510000,171000,662000,1290000,286000,73400,58237000,10335400,1639300,70211700,0.3432476353656157,0.057540267505273336,0.03688843882144999,0.012348369288879203,0.3603388039315385,0.0190851382319471,0.00942862799220073,0.01837300620836698,0.004073395174878261,0.0010454098106156095,0.10639252432286926,0.005454931300623685,0.002435491520643995,1.6094183732910612e-4,0.0017091168565922773,0.008759223890035422,0.007135562876272758,0.005583115064868106,0.4138262616549616,0.06937170527327988,0.04447344471727596,0.014887442691072686,0.43443171866682695,0.023009426996582927,0.7763608568608859,0.15958743735123943,0.06405170578787468,0.5428312775828901,2.9873125720876588,0.10237154150197629,0.9525691699604744,0.21961508041128394,0.0503003003003003,2.0327455054346895,2.15031035872312,0.11756485328843036,20.451076661513675,20.738479121873937,0.27135533667415473,0.11968904418301735,0.09035393818544367,0.2623984479204559,0.14306297143825747,0.559915164369035,0.2858615254031769,0.49697885196374625,0.34632690144501166,0.8413635458062892,0.10986090693203664,7.324678842021939,17.890883515607797,-0.8496896120070763,20.85234982017217,5.9542728661023805,2.8475956062661396,0.006893186116025133,0.0013054352467516623,0.04849630940035381,0.02360763740620997,0.07320197645336424,0.37516012932349174,0.3056182516927957,0.23912645641432317,0.13689695775259506,0.05177035750284158,0.9199048374306106,0.8119304059652029,0.4579638995281122,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,3R-2W,Dec/15,363.265,36.3778,33800000,6130000,3770000,1220000,34900000,2290000,438000,463000,15600,7860,12000,1390000,354000,148000,269000,4120,106000,62600,173000,39000,61000,9660000,523000,15800,1040000,695000,537000,2270000,235000,901000,1740000,417000,100000,82110000,13576000,2460600,98146600,0.34438279064175426,0.06245758895366727,0.03841192664850336,0.012430384750974563,0.35559051459755103,0.023332443507976842,0.009180144803793509,0.017728581530078474,0.004248746263242945,0.0010188839959815216,0.09842419401181497,0.005328763298983357,0.0023943773905565754,1.5894590337311735e-4,0.0017626693130480323,0.010596393558207825,0.007081243772071574,0.00547140705842077,0.41164291803677994,0.07465594933625624,0.045914017781025454,0.014858117159907442,0.4250395810498112,0.027889416636219706,0.7673836181496759,0.1662492634060106,0.06636711844431349,0.5428784489187174,3.0901639344262297,0.10802292263610315,0.9684813753581661,0.23018008693852204,0.06157569239042753,2.022774327122153,2.1504440685298905,0.12766974140773746,20.45365793996238,20.741252796420582,0.26060888540497024,0.12702169625246548,0.09531579957765406,0.27337173238812584,0.14331008243500318,0.5716374269005848,0.3030571555161719,0.5138734739178691,0.3632045598480051,0.8379313118314163,0.12029944289693593,7.341276114206129,17.782939757098042,-0.8154726654029302,20.673255851363304,6.039473063146704,2.9583130393225403,0.0063399170933918555,0.0016743883605624644,0.043078923839713894,0.025440949361944243,0.07030805494594815,0.42266113955945706,0.28245143460944483,0.2182394537917581,0.15343651397428382,0.054220934253206655,0.92335202796066,0.8153659277254783,0.459340191125449,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,3R-2W,112-115,364.265,36.5635,32700000,5950000,3610000,1250000,34900000,2110000,403000,626000,12400,7020,10900,1290000,343000,148000,254000,1000,84700,58300,144000,33600,67800,8920000,515000,6500,859000,595000,448000,1900000,236000,1030000,1630000,402000,101000,80520000,12834000,2058400,95412400,0.3427227488251003,0.06236086714095862,0.03783575300485052,0.013101022508604752,0.36578054844024466,0.02211452599452482,0.010795242547090316,0.017083733351220595,0.004213288838767288,0.001058562618695264,0.09348889662140351,0.005397621273545158,0.002473473049624577,1.2996214328535912e-4,0.0015092377929912673,0.009003022667913186,0.0062360867140958615,0.004695406467083943,0.4061102831594635,0.07389468455042225,0.04483358171882762,0.015524093392945852,0.4334326875310482,0.026204669647292598,0.753545270375565,0.1661991584852735,0.0802555711391616,0.5394736842105263,2.888,0.10343839541547278,0.9369627507163324,0.226056043496445,0.057011618481491486,2.0486835568802784,2.140831024930748,0.0921474680504697,20.26676608762378,20.541052631578946,0.24913941480206542,0.13485259234157912,0.10205769827318788,0.28316924519456166,0.14623539005164446,0.5860409145607701,0.31167369901547115,0.6077669902912621,0.40809358204236484,0.8376351164079823,0.1438613021765759,7.378739470460756,17.77362441103104,-0.7502964758283907,20.657800374168513,6.2017617751873075,2.767428220547906,0.006024096385542169,4.858142246404975e-4,0.04114846482705014,0.028322969296541003,0.06995724834823164,0.4173144189661873,0.28905946366109597,0.21764477263894286,0.13821815154038303,0.04885240318692251,0.9240186552662262,0.8218675472390387,0.45510002691307094,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,3R-3W,62-65,365.265,36.7341,30500000,5220000,3520000,1190000,31100000,1860000,460000,502000,13300,6290,13200,1350000,396000,154000,348000,3430,90000,74400,168000,40000,87200,10400000,547000,19300,1290000,774000,506000,2570000,244000,962000,1750000,502000,127000,73390000,14532000,2751300,90673300,0.3363724492215459,0.05756931753890065,0.038820689221634154,0.013124039822086545,0.34298961215705176,0.020513205100068047,0.010609517906594333,0.01930005856189198,0.00553635965603987,0.0014006328213487323,0.1146974908821009,0.006032646876202807,0.0026909795937723672,1.4668044507037904e-4,0.00185280562194163,0.014226900311337515,0.00853614018680251,0.005580474075609909,0.4155879547622292,0.07112685651996185,0.047962937729935956,0.016214743153018123,0.42376345551165007,0.025344052323204795,0.770093586567575,0.16370767960363336,0.06619873382879163,0.5572519083969466,2.957983193277311,0.11318327974276528,0.9807073954983923,0.23152249941711356,0.05643203883495146,2.0121269927783074,2.19187459938232,0.17974760660401268,21.22992700938491,21.58641221374046,0.29657106667872973,0.1320117907148121,0.0924850326154946,0.31778058007566207,0.15155440414507773,0.6284889316650626,0.3493905002101723,0.5218295218295218,0.39904220293325354,0.8481242895035999,0.12917280917280918,7.355384766584767,18.103508904888216,-0.7973497124248508,21.205125426297837,6.084599216062122,3.4829033088522436,0.004834078435648603,0.0012466833860356923,0.03271180896303565,0.027041762076109477,0.061062043397666556,0.4688692618035111,0.28132155708210665,0.18391305928106713,0.15918834944715418,0.04752989632819265,0.9341038781666848,0.8304611849663548,0.42580207566022193,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,3R-4W,15-18,366.295,36.8665,32800000,5590000,3900000,1470000,33600000,2110000,560000,612000,17300,9050,12200,1900000,422000,209000,400000,4720,121000,95700,221000,52700,101000,13900000,739000,6000,1380000,979000,701000,3060000,315000,1170000,2320000,609000,154000,79470000,19207000,3298300,101975300,0.3216465163622956,0.054817195928818056,0.038244555299175385,0.014415255458919954,0.3294915533467418,0.02069128504647694,0.011473366589752617,0.022750607254894077,0.005972034404409695,0.0015101696195059,0.13630751760475332,0.007246852914382209,0.0030889833126257044,1.696489247886498e-4,0.0021671914669532722,0.013532688798169754,0.009600364009716079,0.006874213657621012,0.4127343651692463,0.0703410091858563,0.04907512268780672,0.01849754624386561,0.42280105700264253,0.02655089971058261,0.7785703129067527,0.1605143957932004,0.06091529130004686,0.5723029839326702,2.6530612244897958,0.11607142857142858,0.9761904761904762,0.23484036854510393,0.059087090450854106,2.0213917201459672,2.2367286443603946,0.2153369242144274,22.021619103419926,22.471415455241008,0.341047264169445,0.12670621500249488,0.09154741206366189,0.29743756081738565,0.14544108803256697,0.6522210184182016,0.29938371715861173,0.5230769230769231,0.36092170232776866,0.8460202424797887,0.11308068459657701,7.329798288508558,18.037336625989354,-0.8368415421885456,21.09533625259537,5.986264559950522,4.4340788292516535,0.005245126277173089,0.0014310402328472243,0.03668556529121062,0.029014947093957494,0.06700421429221114,0.41839735621380714,0.29681957371979506,0.2125337294970136,0.14655658889239423,0.04879849761327496,0.9277506594306157,0.8352198260455141,0.4457980108136973,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172A,40X-3W,10-12 cm,367.3,37.01,36100000,6790000,4500000,1670000,39100000,2640000,800000,862000,23300,17500,32800,2360000,631000,294000,494000,6420,165000,111000,283000,69100,133000,18300000,999000,59700,1820000,1480000,1010000,4310000,459000,1660000,2990000,788000,202000,90800000,25398000,4616300,120814300,0.298805687737296,0.05620195622538061,0.03724724639384576,0.013822866995049428,0.3236371853331932,0.021851717884389513,0.013740095336396436,0.024748725937244184,0.0065224067018556575,0.0016719875047904098,0.15147213533497275,0.00826888869943376,0.003799219132172268,1.9285796466146806e-4,0.0023424379398796335,0.015064441874844285,0.012250205480642606,0.008359937523952048,0.3975770925110132,0.07477973568281938,0.04955947136563876,0.018392070484581496,0.43061674008810574,0.02907488986784141,0.7779352704937397,0.15670525238207733,0.06535947712418301,0.5647435897435897,2.694610778443114,0.11508951406649616,0.9232736572890026,0.2369287020109689,0.06324868231911836,2.06784140969163,2.2140127054569363,0.1461712957653063,21.626629607938906,22.026923076923076,0.3698630136986301,0.130979863509984,0.09702399028241725,0.2994974874371859,0.15871616907201352,0.604133545310016,0.3160804020100503,0.519277108433735,0.375886524822695,0.8486712397610079,0.12017707362534949,7.341081547064306,18.1207104904837,-0.8157558739182532,21.233665290729387,6.0387678739435495,3.906212586439377,0.005047332279097979,0.001390724173039014,0.035742910989320455,0.02404523102917921,0.061304507939258714,0.39425513939735285,0.32060308038905616,0.21878993999523427,0.1538033537347198,0.05288569751481797,0.9336481597816433,0.8428607193524159,0.42855948181486436,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
